president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,1/9/2018,6/12/2017,6/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1615756,0,47,53,43.48569,52.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49852,78335,6/15/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/11/2017,6/15/2017,Ipsos,A-,402,lv,.10714,0,42,55,41.89552,53.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49859,78342,6/16/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/8/2017,6/18/2017,Pew Research Center,B+,2097,rv,2.297328,0,42,54,42.97189,52.52397,"","",http://www.people-press.org/2017/06/20/presidential-approval-detailed-tables-june-2017/?utm_source=adaptivemailer&utm_medium=email&utm_campaign=17-06-20%20political%20parties&org=982&lvl=100&ite=1304&lea=280118&ctr=0&par=1&trk=,49871,78362,6/20/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/12/2017,6/16/2017,Ipsos,A-,402,lv,.1075246,0,44,53,43.89552,51.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49877,78368,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/13/2017,6/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2491997,0,50,50,46.48569,49.07643,"","",http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_jun16,49857,78340,6/16/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/13/2017,6/17/2017,Ipsos,A-,396,lv,.1061811,0,38,59,37.89552,57.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49876,78367,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/14/2017,6/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.054495,0,48,51,44.48569,50.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49867,78357,6/19/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/14/2017,6/18/2017,Garin-Hart-Yang / Global Strategy Group,"",1000,rv,1.21633,0,42,54,42.31113,54.57748,"","",https://www.scribd.com/document/352273593/MEMO-In-Turnaround-Voters-See-Trump-Not-Democrats-Siding-with-Wealthy-Over-Regular-People,50313,79049,10/10/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/14/2017,6/18/2017,Ipsos,A-,390,lv,.1047024,0,39,59,38.89552,57.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49875,78366,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/15/2017,6/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1697893,0,47,53,43.48569,52.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49869,78359,6/20/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/15/2017,6/19/2017,Ipsos,A-,394,lv,.1057868,0,37,61,36.89552,59.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49874,78365,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/15/2017,6/19/2017,Morning Consult,"",2051,rv,.8001305,0,44,52,41.08618,54.43341,"","",https://morningconsult.com/wp-content/uploads/2017/06/170604_crosstabs_Politico_v1_TB-1.pdf,49881,78381,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/16/2017,6/20/2017,Ipsos,A-,417,lv,.1118611,0,37.3,61.2,37.19552,59.56604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49895,78401,6/26/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/18/2017,6/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1008242,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49873,78364,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/16/2017,6/22/2017,SurveyMonkey,C-,12093,rv,.4942953,0,45,54,42.92946,52.1148,"","",https://drive.google.com/file/d/0BztOs71zt1WpNkVjVmZKNnhUaUE/view,49890,78393,6/23/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/17/2017,6/21/2017,Ipsos,A-,417,lv,.1117012,0,41,58,40.89552,56.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49894,78400,6/26/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/18/2017,6/20/2017,YouGov,B,1277,rv,.835992,0,43,51,42.23995,51.60821,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b6o1y15enn/econTabReport.pdf,49878,78377,6/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/19/2017,6/21/2017,Harris Interactive,C-,2237,rv,1.132717,0,48,52,45.66177,50.95638,"","",http://thehill.com/homenews/administration/339215-poll-trump-approval-rating-rebounds,49889,78391,6/23/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/18/2017,6/22/2017,Ipsos,A-,435,lv,.116326,0,41.8,55.8,41.69552,54.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49893,78399,6/26/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/19/2017,6/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1044082,0,46,54,42.48569,53.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49883,78384,6/22/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/19/2017,6/23/2017,Ipsos,A-,473,lv,.1262858,0,40.4,54.9,40.29552,53.26604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49903,78412,6/27/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/20/2017,6/22/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1066359,0,46,54,42.48569,53.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49886,78388,6/23/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/20/2017,6/24/2017,Ipsos,A-,500,lv,.1333279,0,40.7,54.7,40.59552,53.06604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49902,78411,6/27/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/21/2017,6/25/2017,Ipsos,A-,501,lv,.1334548,0,41.8,52.8,41.69552,51.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49901,78410,6/27/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/21/2017,6/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0669585,0,47,53,43.48569,52.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49896,78405,6/26/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/22/2017,6/24/2017,Morning Consult,"",1994,rv,.7855283,0,45,51,42.08618,53.43341,"","",http://www.politico.com/f/?id=0000015c-eab8-d0dd-ad5e-febabb7b0001,49905,78422,6/28/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/21/2017,6/25/2017,Marist College,A,995,rv,1.869826,0,38,53,38.9671,53.60162,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf#page=3,49907,78426,6/28/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/22/2017,6/26/2017,Ipsos,A-,501,lv,.1333208,0,40.3,53.8,40.19552,52.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49900,78409,6/27/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/22/2017,6/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2048469,0,46,54,42.48569,53.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49898,78407,6/27/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/22/2017,6/27/2017,Quinnipiac University,A-,1212,rv,1.809582,0,40,55,42.65539,52.9414,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2471,49915,78438,6/29/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/23/2017,6/27/2017,Ipsos,A-,537,lv,.1427269,0,43,51.5,42.89552,49.86604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49920,78446,6/30/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/25/2017,6/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1175303,0,46,54,42.48569,53.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49904,78421,6/28/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/25/2017,6/27/2017,Fox News,A,1017,rv,1.715898,0,44,50,43.55179,50.51475,"","",http://www.foxnews.com/politics/interactive/2017/06/28/fox-news-poll-june-28-2017.html,49912,78435,6/28/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/24/2017,6/27/2017,Suffolk University,B+,1000,rv,1.41068,0,42,53,42.07721,53.35936,"","",http://www.suffolk.edu/documents/SUPRC/FINAL_June_national_crosstabs_6-28.pdf,49914,78437,6/29/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/25/2017,6/27/2017,YouGov,B,1295,rv,.8584378,0,42,53,41.23995,53.60821,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p97ezf7wcq/econTabReport.pdf,49906,78424,6/28/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/23/2017,6/29/2017,SurveyMonkey,C-,9799,rv,.4380082,0,43,56,40.92946,54.1148,"","",https://drive.google.com/file/d/0BztOs71zt1WpZkZjNjhOWUpaVzA/view,49923,78453,6/30/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/24/2017,6/28/2017,Ipsos,A-,543,lv,.1440789,0,41.2,53.7,41.09552,52.06604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49922,78445,6/30/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/25/2017,6/29/2017,Ipsos,A-,503,lv,.133182,0,40.3,52.8,40.19552,51.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49921,78444,6/30/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/26/2017,6/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1193021,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49913,78436,6/29/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/27/2017,6/29/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1207179,0,46,54,42.48569,53.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49918,78441,6/30/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/26/2017,6/30/2017,Ipsos,A-,530,lv,.1399506,0,39.4,54.6,39.29552,52.96603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49938,78479,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/27/2017,7/1/2017,Ipsos,A-,516,lv,.1358518,0,40.4,54.2,40.29552,52.56604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49937,78478,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/28/2017,7/2/2017,Ipsos,A-,480,lv,.1259996,0,38.1,56.3,37.99552,54.66603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49936,78477,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/28/2017,7/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0737573,0,44,56,40.48569,55.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49926,78456,7/3/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/29/2017,7/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2953032,0,44,56,40.48569,55.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49928,78458,7/4/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/29/2017,7/3/2017,Ipsos,A-,406,lv,.1062837,0,40,55,39.89552,53.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49935,78476,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/30/2017,7/4/2017,Ipsos,A-,450,lv,.1174824,0,38.9,58.2,38.79552,56.56604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49934,78475,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,6/30/2017,7/6/2017,SurveyMonkey,C-,11066,rv,.4808633,0,46,54,43.92946,52.1148,"","",https://drive.google.com/file/d/0BztOs71zt1WpMTFFTERHcW9Wc1U/view,49944,78487,7/7/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/1/2017,7/5/2017,Ipsos,A-,404,lv,.1051229,0,38,58,37.89552,56.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49946,78491,7/7/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/3/2017,7/4/2017,YouGov,B,1323,rv,.8552873,0,41,53,40.23995,53.60821,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o8w3rbul29/econTabReport.pdf,49931,78462,7/5/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/2/2017,7/6/2017,Ipsos,A-,443,lv,.1147842,0,37.6,59.3,37.49552,57.66603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49945,78490,7/7/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/3/2017,7/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1272534,0,44,56,40.48569,55.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49939,78480,7/6/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/4/2017,7/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1277387,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49942,78484,7/7/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/3/2017,7/7/2017,Ipsos,A-,466,lv,.1201119,0,39.5,57.7,39.39552,56.06604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49956,78503,7/11/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/4/2017,7/8/2017,Ipsos,A-,526,lv,.1346461,0,40.7,56.7,40.59552,55.06604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49955,78502,7/11/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/5/2017,7/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0767302,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49949,78496,7/10/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/5/2017,7/9/2017,Ipsos,A-,491,lv,.1246271,0,40.3,56.6,40.19552,54.96603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49954,78501,7/11/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/7/2017,7/9/2017,Morning Consult,"",1983,rv,.6919139,0,46,50,43.08618,52.43341,"","",https://morningconsult.com/wp-content/uploads/2017/07/170701_crosstabs_Politico_v1_AP-1-1.pdf,49960,78516,7/12/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/6/2017,7/10/2017,Ipsos,A-,482,lv,.1211004,0,43.2,53.8,43.09552,52.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49953,78500,7/11/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/6/2017,7/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2286868,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49951,78498,7/11/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/7/2017,7/11/2017,Ipsos,A-,464,lv,.1152274,0,43.6,52.3,43.49552,50.66603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49967,78523,7/14/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/9/2017,7/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1266799,0,45,55,41.48569,54.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49957,78512,7/12/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/8/2017,7/12/2017,Ipsos,A-,455,lv,.1115823,0,44.8,51.8,44.69552,50.16603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49966,78522,7/14/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/7/2017,7/13/2017,SurveyMonkey,C-,14652,rv,.6274875,0,44,55,41.92946,53.1148,"","",https://drive.google.com/file/d/0BztOs71zt1WpVkoxLTQ4T0doU0E/view,49970,78533,7/14/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/9/2017,7/11/2017,YouGov,B,1284,rv,.8210083,0,41,52,40.23995,52.60821,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/38eszqtohw/econTabReport.pdf,49958,78513,7/12/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/9/2017,7/13/2017,Ipsos,A-,427,lv,.1034153,0,46,51,45.89552,49.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49965,78521,7/14/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/10/2017,7/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1269836,0,44,56,40.48569,55.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49963,78519,7/13/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/10/2017,7/13/2017,ABC News/Washington Post,A+,859,rv,1.676486,0,39,56,39.21874,55.3259,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/07/16/National-Politics/Polling/question_18935.xml?uuid=QLWiFmnbEeeUq1sfD_RZ3w,49973,78536,7/16/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/11/2017,7/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1270396,0,43,57,39.48569,56.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49964,78520,7/14/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/10/2017,7/14/2017,Ipsos,A-,397,lv,.0950039,0,47,51,46.89552,49.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49984,78558,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/11/2017,7/15/2017,Ipsos,A-,402,lv,.0948386,0,45,51,44.89552,49.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49983,78557,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/12/2017,7/16/2017,Ipsos,A-,383,lv,.0888697,0,46,51,45.89552,49.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49982,78556,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/12/2017,7/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0756513,0,43,57,39.48569,56.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49975,78539,7/17/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/13/2017,7/15/2017,Morning Consult,"",1994,rv,.5730946,0,44,51,41.08618,53.43341,"","",https://morningconsult.com/wp-content/uploads/2017/07/170705_topline_Politico_v1_TB-2.pdf,49989,78565,7/19/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/14/2017,7/16/2017,Zogby Interactive/JZ Analytics,C-,856,lv,.7795788,0,42,54,40.79985,54.8541,"","",https://zogbyanalytics.com/news/780-the-zogby-poll-trump-approval-steady-at-42,50006,78590,7/24/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/13/2017,7/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.225681,0,43,57,39.48569,56.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49978,78543,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/13/2017,7/16/2017,Monmouth University,A+,713,rv,1.522201,0,40,52,40.4008,52.96828,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_071717/,49977,78542,7/17/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/13/2017,7/17/2017,Ipsos,A-,366,lv,.0832097,0,43,53,42.89552,51.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49981,78555,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/14/2017,7/17/2017,Public Policy Polling,B+,836,rv,1.252964,0,41,55,40.91742,54.92832,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_71817.pdf,49979,78544,7/18/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/14/2017,7/18/2017,Ipsos,A-,401,lv,.0887437,0,41,55,40.89552,53.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49997,78580,7/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/16/2017,7/18/2017,Fox News,A,1020,rv,1.719862,0,41,53,40.55179,53.51475,"","",http://www.foxnews.com/politics/interactive/2017/07/19/fox-news-poll-july-19-2017.html,49990,78567,7/19/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/15/2017,7/19/2017,Ipsos,A-,444,lv,.0950068,0,40.5,55.3,40.39552,53.66603,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49996,78579,7/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/14/2017,7/20/2017,SurveyMonkey,C-,7549,rv,.3963815,0,42,57,39.92946,55.1148,"","",https://drive.google.com/file/d/0BztOs71zt1WpU2czTHoyREpORXM/view,49999,78583,7/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/16/2017,7/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.125155,0,42,58,38.48569,57.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49986,78560,7/19/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/15/2017,7/18/2017,YouGov,B,1273,rv,.8317093,0,39,56,38.23995,56.60821,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkeqcl9vz3/econTabReport.pdf,49987,78562,7/19/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/16/2017,7/20/2017,Ipsos,A-,470,lv,.0966672,0,39,57.9,38.89552,56.26604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,49995,78578,7/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/17/2017,7/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1255792,0,43,57,39.48569,56.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49991,78568,7/20/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/18/2017,7/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1257677,0,43,57,39.48569,56.07643,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49993,78570,7/21/2017,09:31:34  9 Jan 2018
Donald Trump,Voters,1/9/2018,7/17/2017,7/21/2017,Ipsos,A-,416,lv,.081841,0,39,57,38.89552,55.36604,"",T,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,50013,78597,7/25/2017,09:31:34  9 Jan 2018
